team_id,team_name,train_offense_coeff,test_offense_coeff,train_defense_coeff,test_defense_coeff
0,Abilene Christian,-1.4043157092155327,1.225439160163566,0.46019733762300724,0.10864481122161568
1,Air Force,0.10256549704387381,0.7724207546326249,-0.1340004097249391,0.007080160804107938
10,Arkansas,0.17312526020541996,0.8506386931029807,-0.049393928542611376,-0.051932171600517524
100,Marshall,-0.3773999932705144,0.290257388020399,-0.004391006812102287,-0.022257258858594864
101,Maryland,-0.3175681333428136,1.004227251177008,-0.10113857653227445,-0.1718192893963699
102,Massachusetts,-0.08346570800775237,0.10884027931530497,-0.07482254195851114,0.022644544960964134
104,Memphis,0.8836603866849203,1.00893340325479,0.020389357455357124,-0.04918218810581561
105,Mercer,-1.0469358330127168,-0.040286816840878564,-0.07820409253054364,-0.06396706187491234
106,Merrimack,-0.6522666645789037,-0.2827018129197483,0.05533036478070063,-0.06446553729539793
107,Miami,0.18081981443811174,1.4714729034946468,0.031150011925939275,-0.12865888374768444
108,Miami (OH),-0.09077201098290331,0.7876372097894226,-0.08972930593676455,0.4090963904460184
109,Michigan,0.4183485948906344,1.2636367112194757,-0.036508055139355226,0.06871076831228694
11,Arkansas State,-0.005815396573557561,0.4548783201510391,0.10833653807999259,0.2702971722558376
110,Michigan State,-0.44189984757721673,0.13750738993939823,-0.11579607868724717,-0.12815888303598066
111,Middle Tennessee,0.010368790755787002,0.10372945337276061,-0.0023198595605510865,-0.03778613817343909
112,Minnesota,0.033968421625794054,0.7560608957846545,-0.12574278939677663,-0.05362782703737752
113,Mississippi State,-0.34771392805010787,0.7585634862947479,-0.008982689727514778,-0.00802063743211188
114,Missouri,0.3590379592216559,0.7347419103219062,0.09308162770328972,0.004246332970017523
119,Murray State,-1.2723149651147068,-0.5813826657485762,-0.08704941186817722,-0.06560514561641453
120,NC State,0.012046969451964934,0.3350656568561956,-0.12832420042555198,-0.018017235659199524
121,Navy,-0.732736098171553,0.3672472955497335,-0.01599818107356981,-0.04166837056716334
122,Nebraska,-0.5847921543756992,0.45862934022216384,-0.050503780292492646,-0.08314281008548112
123,Nevada,-0.3867012904995875,0.35629015043029527,0.1422664725929883,-0.007837810437666086
125,New Mexico,-0.010732534759118626,0.6791988513622841,-0.11192705503077163,0.06096300627104366
126,New Mexico State,0.4289430856720426,0.41080266625910883,-0.045334216359227096,-0.10274017941268587
129,North Alabama,-1.1647752695205282,-0.9120571594693136,-0.08092335682272025,-0.06588578549457222
13,Army,-0.26023038572579604,1.19350009756854,0.1628593316648068,0.42966538667598053
130,North Carolina,0.3786618443672463,1.101673922944723,-0.02771002264346476,0.2484239883572549
135,North Texas,0.524686606010161,1.31478058896714,-0.08967574062351057,-0.010653727155118007
138,Northern Illinois,-0.124767071636967,0.6526682110203209,0.02639685297475802,-0.056178868177096185
14,Auburn,0.19760926166453452,0.34860144822721845,0.010081569945412237,-0.07501640644469694
140,Northwestern,-0.6628820701131001,0.11410400060851111,0.018042043668046202,-0.042668527647481774
142,Notre Dame,0.8064234443976441,0.7962733092978526,0.2866219367118882,-0.12301037382730587
143,Ohio,0.614267404784032,0.5676040683937107,-0.05341649451393182,-0.026896330390829885
144,Ohio State,0.5481814809247001,1.6189259129163172,0.040291825774730526,-0.06819510720484705
145,Oklahoma,0.5924406971994834,0.9997746057002275,0.4329210208115333,0.2912897569725184
146,Oklahoma State,-0.3498850880832678,0.8025293953791158,-0.11118848670714755,-0.03337962068281923
147,Old Dominion,-0.24179249688539786,0.431097510423666,-0.0754410716313119,-0.02261457445593306
148,Ole Miss,0.34938497240340655,1.4375272603183322,-0.0541238317130452,-0.11316272347712686
149,Oregon,1.2705776851297155,1.8960219574284214,-0.1118127905205541,-0.03972041723252349
15,Austin Peay,-1.7094949370655794,0.011584907443339095,-0.08751946318524553,-0.08571701604895396
150,Oregon State,0.28488379130411084,1.152097722105722,-0.032158103281909746,0.07108158400719249
151,Penn State,0.7589635817353207,1.2128444735462065,-0.02331295655077309,-0.042252524979105636
152,Pittsburgh,-0.3845443718537697,0.7555420922912752,0.05924965335412965,0.06185019678411161
155,Purdue,-0.41879400889252805,0.5404184409483066,-0.004603482876002858,-0.024007681070363985
157,Rice,-0.3138774739135181,0.7577788201434442,-0.03447842554545099,0.27655471229560197
159,Robert Morris,-1.281005590365145,0.5668589558500715,-0.07128571112936746,1.3228785243864143
16,BYU,0.23110360132139304,0.7456651766014925,-0.037611604165940796,0.10590150618306514
160,Rutgers,-0.38022408322414164,0.3799723559859439,-0.05820735380529466,0.024682216914237706
162,SMU,0.8858954339248293,1.2360435588739345,-0.018333898961547662,0.16712894561226685
165,Sam Houston,-0.3758159332362685,0.09226231984303294,-0.015482660074812624,-0.1115288905652564
167,San Diego State,-0.020783807366524083,-0.1519411176202294,-0.10342560200122994,0.07536339088401425
168,San José State,0.27334117287989607,0.878788899146125,0.154353864792541,-0.0475920145547753
169,South Alabama,0.4618925777888009,1.2736274652979955,-0.04447271910409222,0.0039822157771006355
17,Ball State,-0.052954533275239725,0.30530355399477294,0.012668251582396917,0.09123181802918535
170,South Carolina,0.351193408798454,0.4744148981061216,-0.04897007618548815,0.13114285923010432
174,South Florida,0.6267182593844093,0.45127062116047106,-0.0047051495935515235,-0.10076957347684647
178,Southern Miss,-0.7092549687835027,0.056266911099790845,-0.03638647041210367,-0.020713745151255965
18,Baylor,0.2828845032623056,0.8892482368751607,0.14603622678870098,0.038064122306598926
181,Stanford,-0.20555925945306486,0.4350610549822488,-0.02602651289795549,-0.05399522882031932
184,Syracuse,0.1285196831300245,0.8848742671654196,0.03161241081131834,-0.017957764963286493
185,TCU,0.736689919633109,1.046887234539107,-0.012646186724634441,0.028609307933056913
187,Temple,-0.014126847916272275,-0.04296214003674969,-0.058965596728440484,-0.08482023684864223
188,Tennessee,0.7854512618332786,1.2406336453787803,0.017462339020765622,-0.08473446829023829
191,Texas,0.4140441206710484,1.1718914909440457,-0.021103256288243815,0.031517439952939603
192,Texas A&M,0.0562786957225481,0.6568493531836936,0.015859935698013715,0.0045796208953745475
194,Texas State,0.40075627231131855,0.8450510304811918,-0.04273952276190735,-0.08299679933698619
195,Texas Tech,0.399086904971638,1.1220361997272164,-0.09136309097033006,0.16071342241483258
196,The Citadel,-0.5197969054254755,-0.999702654413503,-0.07805043299150365,-0.06198928152857895
197,Toledo,-0.13437385642639918,1.0066486933291463,-0.0817117998936558,-0.09964058175028696
199,Troy,0.786931285514211,0.3781960337114148,0.04656232705088192,0.006344454077487038
2,Akron,-0.14640198402649998,-0.004086277405773208,0.20412521272038456,-0.033277617052680036
20,Boise State,0.7657398015754818,1.1322344581845436,-0.04985301353089535,-0.05740716862253214
200,Tulane,0.493130150997598,0.868080994733906,-0.10145578544232621,0.1552603132080009
201,Tulsa,-0.11633908937576694,0.5802500179127921,-0.04040212004262045,-0.08882529300839956
202,UAB,0.4587246040055357,0.7673555333985784,0.034001921919158996,-0.0491216241904245
205,UCF,0.6348308369810997,1.0142143153448515,-0.12177967373459668,0.0826231648180189
206,UCLA,0.15861611517148286,0.8155670500985218,-0.033381215964386216,-0.07135081338785709
207,UConn,-0.34400354515504383,0.3255900977280502,0.043620204520827835,-0.08882944346170732
208,UL Monroe,-0.5223630277593664,0.16865798034658033,-0.024080807495027567,0.047102500076602424
209,UNLV,0.43376350402536784,1.0661246295602798,0.09005934051032334,0.04407791256405074
21,Boston College,-0.15882428211232125,0.47695503497759345,-0.028281616682724414,-0.06633389088481144
210,USC,1.0412131609240254,1.5147131218539107,-0.10666091735562636,0.35531765550021105
212,UTEP,-0.15593025846912623,0.27073485250836765,0.25268347662846113,-0.009094519495442497
213,UTSA,0.6307893727344469,0.7682733493839117,2.745777384746379e-05,0.002383050385791775
214,Utah,0.22303638360625494,0.33488462770702854,0.024468966741506733,0.062498644198176564
215,Utah State,0.09631144045485801,0.549635206555464,0.15499709061839884,-0.07291709871285212
216,Utah Tech,-0.07169115472443184,-0.017636800031909386,-0.10251947511711611,-0.07337316930814679
219,Vanderbilt,-0.6834064063020485,0.609481850534263,-0.031031290727629477,0.1089370791811363
22,Bowling Green,0.07966862026777558,0.3758879540557167,0.03058751952571846,0.16838324340154845
221,Virginia,-0.5554140917737633,0.3508076341219399,-0.06783559353831684,-0.029912568471892092
222,Virginia Tech,0.12711686687154627,0.4316961320129972,0.528591872466923,0.10055786910840929
223,Wagner,-1.0085942383303694,-0.6642111862639666,-0.09553087228333548,-0.07099909511779814
224,Wake Forest,-0.222096411869067,0.7062235177168829,0.11613821124374907,-0.12387866197250078
225,Washington,0.7242533518540191,1.5366457484216607,-0.09805309501063028,-0.11558543884051471
226,Washington State,0.46461115413207815,0.8595179892047321,0.05691626312062303,0.03254917772339295
228,West Virginia,0.39239172115515497,1.4100368119431812,-0.012905004213803731,0.09223602673439076
231,Western Kentucky,0.30206034786136887,0.943646766702883,0.17613847727777215,0.05341472237154948
232,Western Michigan,-0.44482721773647604,0.7270966148794783,0.08690793896187182,0.08531094218554999
234,Wisconsin,-0.6805927445200385,0.6829466410308744,-0.12289123518245673,-0.1045963556669843
235,Wofford,-0.8717393576048698,-0.5083404848403332,-0.1055888555712125,0.19723617817452785
236,Wyoming,-0.3200672700876436,0.29085230096574627,-0.0008438054107401458,0.014291147092636366
25,Buffalo,-0.0993325891723551,0.6922923068120269,0.10465546545996803,0.2163433469147203
27,California,0.04308280814400736,0.5203446580042774,0.33115314027522974,-0.12607906848709674
28,Campbell,-1.1119002797229056,0.51928183182195,-0.07089990730354791,0.02953508606037805
3,Alabama,1.1116165884979423,1.271453254016075,-0.025244844286182094,0.21870179111185475
31,Central Michigan,-0.372922874659781,0.5597712027699026,-0.05557212597247167,-0.0365114437200715
32,Charleston Southern,-0.979255607552022,-0.8681147992683265,-0.08015057513468112,0.17664516374209058
33,Charlotte,-0.2214685428262889,0.32244503904818916,-0.06797229447213497,0.08887172236657072
34,Chattanooga,-0.8478120138314498,-0.47196317599101006,-0.0648550102407127,-0.07993671299356435
35,Cincinnati,-0.1565143531948407,0.7642516306290238,-0.09899615745162327,0.0721548593273064
36,Clemson,-0.06333633597873384,1.0653567798931367,0.029395879906414905,-0.08868913132709226
37,Coastal Carolina,0.116062226745298,1.0211338737800457,-0.07337379977636772,0.11280570558311659
39,Colorado,-0.12639901446470084,0.6362289458603513,0.04277501792700644,-0.02698005720585275
40,Colorado State,-0.12434794126515078,0.10543661717379085,0.08711244994025445,0.01061327498168807
43,Duke,0.034936236635692966,0.5596582939866108,-0.11678639588163427,0.03258776455078955
45,East Carolina,0.10449708199404145,0.27872052519628787,-0.07033263215217309,0.05555418634300888
46,East Tennessee State,-1.8098122174107782,-0.3946608440069897,0.5324053812881812,-0.07683466340092493
50,Eastern Michigan,-0.008924997726064803,0.5723305129247832,-0.08417688565543341,-0.004661315406461701
53,Florida,0.15749122377727182,0.952958443723182,-0.11199494408635301,0.016136172310935573
55,Florida Atlantic,0.33723236873504714,0.6010320113819518,0.25019034680601643,0.3190569234638774
56,Florida International,-0.39141177665433463,0.08153850096387727,0.07391978676975083,-0.02877493278334073
57,Florida State,0.23993937652012953,0.7676243507931978,-0.07043306070170718,-0.016028619332880592
59,Fresno State,0.3050385189040924,0.8199492574797578,0.27703703236333865,-0.031159736450192772
62,Georgia,0.8477429891435753,1.622915939741898,-0.06937561383893563,-0.13334522676051022
63,Georgia Southern,0.22914019808191344,0.9968994207984554,-0.017915633423495975,-0.038879220784330544
64,Georgia State,0.07495174359636893,0.48260020286033095,-0.05025456520643266,0.005839469934302865
65,Georgia Tech,0.42609109439734805,0.5457346244295903,0.002272447309385999,-0.13911950785109684
67,Hawai'i,-0.03807736037555357,0.19680377602189342,-0.08122833517840589,0.01188957724371422
68,Holy Cross,0.04449747520566835,1.746464506190742,-0.10112033672892745,1.7248772683592555
69,Houston,-0.005047141153017213,0.3486213478226121,-0.0017571396116523267,0.11928091709144532
7,App State,0.3572320358000663,1.1872896907780575,0.041944526976951606,-0.012118620963408294
74,Illinois,0.24251449988165463,0.5004497398814202,-0.006548185552039531,-0.13074159739701774
77,Indiana,-0.10047664223836743,0.7063691168787739,-0.11856576721021558,-0.08290795653944748
79,Iowa,-0.5286622721923501,-0.2958110434531114,-0.050823077242613646,-0.052471699376650964
8,Arizona,0.5768611571757155,0.9346864728243427,-0.037848258648468566,-0.10028509295735015
80,Iowa State,-0.007629984553041103,0.7130233038810955,-0.03345099999046772,-0.06905727438005464
82,Jacksonville State,0.7657115536240833,0.7837458242351989,-0.08652085286397358,-0.11190694457707547
83,James Madison,0.4577435031763425,0.6327754249452842,-0.036138216663634606,0.01060644449168066
84,Kansas,0.5831963440659124,1.424895633684778,0.019447451045543247,0.9701762582432777
85,Kansas State,0.4222204890421814,1.1025251391719815,0.07836167044716146,-0.01813929623700078
86,Kennesaw State,-0.5209767983355507,-0.3860579340649006,-0.01607457405180543,-0.026808331523188112
87,Kent State,-0.446581031271867,0.20409382439792337,0.12968584983123121,0.3472754767687957
88,Kentucky,-0.19097303859215906,0.8957926814175129,-0.07890391994806946,0.46000505974942757
89,LSU,0.5998875837990647,1.696136963615301,-0.04034079440882595,-0.012381854362642117
9,Arizona State,0.584510140124999,0.5927361372835288,-0.04836180120353407,-0.053627251580888505
91,Lamar,-0.3656641706887469,0.48787233089221854,-0.057034793874536985,-0.08800788807681159
93,Liberty,0.8565959356588851,0.8012050545899085,-0.06618501965882348,-0.09396053371734306
96,Louisiana,0.33323158989381435,1.0104413039941522,-0.03699021916556438,0.058711102764678044
97,Louisiana Tech,-0.3853555684114738,0.4461131905587308,-0.034128557347497,-0.02261338814363793
98,Louisville,0.12917470305475728,0.9733668450480544,0.006566851319627026,-0.09492921860361798
99,Maine,-0.4716666905033643,-0.43760025639537803,-0.07649082934714357,-0.01060162553964003
