team_id,train_offense_coeff,test_offense_coeff,team_name,train_defense_coeff,test_defense_coeff
67,-0.3866350540486442,0.14219448523611405,Hawai'i,0.3866350540486442,-0.14219448523611405
219,0.4210258847712403,0.27737530550901185,Vanderbilt,-0.4210258847712403,-0.27737530550901185
215,-0.0365937404292278,0.28393204982729453,Utah State,0.0365937404292278,-0.28393204982729453
3,1.5758370292838244,1.7568743409060803,Alabama,-1.5758370292838244,-1.7568743409060803
10,0.8400884009245294,0.9982581050691989,Arkansas,-0.8400884009245294,-0.9982581050691989
35,0.5516152612782276,0.43569383418723096,Cincinnati,-0.5516152612782276,-0.43569383418723096
14,0.8453242139937376,0.9369303996683146,Auburn,-0.8453242139937376,-0.9369303996683146
105,-0.429339690365465,-1.0455696484777965,Mercer,0.429339690365465,1.0455696484777965
53,1.0805547638938617,0.8174995175029053,Florida,-1.0805547638938617,-0.8174995175029053
214,0.8994077419352231,1.0034285847806028,Utah,-0.8994077419352231,-1.0034285847806028
149,1.482503483030123,1.9574892748344366,Oregon,-1.482503483030123,-1.9574892748344366
62,1.6771606239922248,1.6210571117145123,Georgia,-1.6771606239922248,-1.6210571117145123
108,0.15536808818922296,0.46007609324487486,Miami (OH),-0.15536808818922296,-0.46007609324487486
88,0.9193114710222262,0.7088852824369125,Kentucky,-0.9193114710222262,-0.7088852824369125
199,0.4563009934715805,0.7659412234384367,Troy,-0.4563009934715805,-0.7659412234384367
148,1.3398881362225186,1.3282084271589516,Ole Miss,-1.3398881362225186,-1.3282084271589516
113,0.6645848926200049,0.6318396292479865,Mississippi State,-0.6645848926200049,-0.6318396292479865
104,0.537872455879259,0.6501275075167712,Memphis,-0.537872455879259,-0.6501275075167712
64,0.02941571466131213,0.25088290117429185,Georgia State,-0.02941571466131213,-0.25088290117429185
170,1.0150207310644117,0.7517218453436079,South Carolina,-1.0150207310644117,-0.7517218453436079
17,-0.29461349164778855,-0.15782667296664182,Ball State,0.29461349164778855,0.15782667296664182
188,1.436764713705216,1.4494399459282776,Tennessee,-1.436764713705216,-1.4494399459282776
165,0.08560108540260772,-0.21430838401481822,Sam Houston,-0.08560108540260772,0.21430838401481822
192,0.9955581221131284,1.1767768636682165,Texas A&M,-0.9955581221131284,-1.1767768636682165
52,-0.40806834082215027,-0.14275239584945726,Elon,0.40806834082215027,0.14275239584945726
89,1.4138044904819127,1.1667527410561642,LSU,-1.4138044904819127,-1.1667527410561642
57,0.886165814259217,1.0369859423590835,Florida State,-0.886165814259217,-1.0369859423590835
136,-0.7162170657807012,-0.1959196805265365,Northern Arizona,0.7162170657807012,0.1959196805265365
9,0.651752213303035,0.586536255557769,Arizona State,-0.651752213303035,-0.586536255557769
39,0.35910903976175157,0.5594941082200163,Colorado,-0.35910903976175157,-0.5594941082200163
185,0.9520683186881153,1.2282695658103147,TCU,-0.9520683186881153,-1.2282695658103147
167,0.016787658869289575,-0.06872729727753471,San Diego State,-0.016787658869289575,0.06872729727753471
8,0.6313309165909337,0.6175498356565033,Arizona,-0.6313309165909337,-0.6175498356565033
27,0.7019164701187663,0.6737412418923424,California,-0.7019164701187663,-0.6737412418923424
204,0.1744483311297772,-0.9572689430933616,UC Davis,-0.1744483311297772,0.9572689430933616
20,0.7925048389577172,0.8743058729305516,Boise State,-0.7925048389577172,-0.8743058729305516
150,0.924939433366203,0.8396176017221127,Oregon State,-0.924939433366203,-0.8396176017221127
181,0.1958809108362248,0.2880548290658854,Stanford,-0.1958809108362248,-0.2880548290658854
38,-0.9919927327662487,-1.012285692378549,Colgate,0.9919927327662487,1.012285692378549
206,0.6691688467332297,0.8130144304298874,UCLA,-0.6691688467332297,-0.8130144304298874
22,0.16130393604851329,0.2972771558386379,Bowling Green,-0.16130393604851329,-0.2972771558386379
87,-0.49211703187492695,-0.3788466272659629,Kent State,0.49211703187492695,0.3788466272659629
225,1.1431572446737044,1.0665768833763338,Washington,-1.1431572446737044,-1.0665768833763338
226,0.7522479096385607,0.7870574266825201,Washington State,-0.7522479096385607,-0.7870574266825201
72,0.5067711797945809,1.0030133596851238,Idaho,-0.5067711797945809,-1.0030133596851238
190,-0.8215675858692316,-0.9442088791426684,Tennessee Tech,0.8215675858692316,0.9442088791426684
84,0.8046237463940422,0.6412594307783673,Kansas,-0.8046237463940422,-0.6412594307783673
119,-1.0989535832524604,-0.8732527571626303,Murray State,1.0989535832524604,0.8732527571626303
195,0.9129618634444542,0.8999472166511038,Texas Tech,-0.9129618634444542,-0.8999472166511038
85,1.1387540888256311,1.4278693042812574,Kansas State,-1.1387540888256311,-1.4278693042812574
172,-0.10416711034544325,-0.16059266199079003,South Dakota,0.10416711034544325,0.16059266199079003
175,-0.8341244855940659,0.12061334172120661,Southeast Missouri State,0.8341244855940659,-0.12061334172120661
80,0.9160620079658217,1.0474883440027025,Iowa State,-0.9160620079658217,-1.0474883440027025
208,-0.2700183866229671,-0.041300472235094095,UL Monroe,0.2700183866229671,0.041300472235094095
191,1.4849904684034416,1.6976658896854475,Texas,-1.4849904684034416,-1.6976658896854475
142,1.2613421916462464,1.3163450004599695,Notre Dame,-1.2613421916462464,-1.3163450004599695
144,1.6110335447722588,1.852701551781791,Ohio State,-1.6110335447722588,-1.852701551781791
13,0.5050736660651117,0.5631293766921547,Army,-0.5050736660651117,-0.5631293766921547
37,0.3355888989236021,0.24096480682631394,Coastal Carolina,-0.3355888989236021,-0.24096480682631394
207,-0.03317175725322801,0.2757819619550811,UConn,0.03317175725322801,-0.2757819619550811
30,-1.6416246763788964,-0.8511863090966564,Central Connecticut,1.6416246763788964,0.8511863090966564
178,-0.3214277831788293,0.00341390840216421,Southern Miss,0.3214277831788293,-0.00341390840216421
93,0.46646272525761917,0.20221138159993204,Liberty,-0.46646272525761917,-0.20221138159993204
74,0.7925724537003382,0.9247416566330289,Illinois,-0.7925724537003382,-0.9247416566330289
236,-0.05515827571848567,0.4297409647272038,Wyoming,0.05515827571848567,-0.4297409647272038
122,0.5846957274343717,0.678491291673047,Nebraska,-0.5846957274343717,-0.678491291673047
140,0.4501279311604804,0.4400955439276936,Northwestern,-0.4501279311604804,-0.4400955439276936
126,-0.028702394730393804,-0.3283299665558957,New Mexico State,0.028702394730393804,0.3283299665558957
112,0.895089922982348,0.7964210706204887,Minnesota,-0.895089922982348,-0.7964210706204887
77,0.8264352589599917,0.490188766770175,Indiana,-0.8264352589599917,-0.490188766770175
79,0.7383228537623006,0.9544821525121828,Iowa,-0.7383228537623006,-0.9544821525121828
173,0.3061873681961136,1.749617824739744,South Dakota State,-0.3061873681961136,-1.749617824739744
133,0.09376600979668488,-0.3026942993867414,North Dakota,-0.09376600979668488,0.3026942993867414
151,1.5259057947124914,1.6779080822503147,Penn State,-1.5259057947124914,-1.6779080822503147
155,0.44069976525806304,0.38457436657870214,Purdue,-0.44069976525806304,-0.38457436657870214
75,-0.019807159033484695,-1.6555904644868042,Illinois State,0.019807159033484695,1.6555904644868042
234,0.7584555292986623,0.8998311658047125,Wisconsin,-0.7584555292986623,-0.8998311658047125
25,0.13252372090024653,-0.10038562034694039,Buffalo,-0.13252372090024653,0.10038562034694039
101,0.80102059541174,0.7062057711106198,Maryland,-0.80102059541174,-0.7062057711106198
109,1.4149460834944796,1.6480319517657265,Michigan,-1.4149460834944796,-1.6480319517657265
40,-0.07732962142170317,0.12881287974404518,Colorado State,0.07732962142170317,-0.12881287974404518
160,0.46204298476109523,0.5349334210592908,Rutgers,-0.46204298476109523,-0.5349334210592908
21,0.4218160924873952,0.21077441243468467,Boston College,-0.4218160924873952,-0.21077441243468467
123,-0.3130444544369823,0.14766372153139462,Nevada,0.3130444544369823,-0.14766372153139462
44,-1.476755101091922,-0.6783741790068621,Duquesne,1.476755101091922,0.6783741790068621
54,-0.23039170910418022,-0.6078325532609966,Florida A&M,0.23039170910418022,0.6078325532609966
130,0.5120618605146849,1.0495887274282028,North Carolina,-0.5120618605146849,-1.0495887274282028
228,0.635528834308449,1.0095189594034204,West Virginia,-0.635528834308449,-1.0095189594034204
152,0.5769366717747347,0.7923839209625653,Pittsburgh,-0.5769366717747347,-0.7923839209625653
217,-1.0118395088686454,-0.9278156196958499,VMI,1.0118395088686454,0.9278156196958499
224,0.37566352584893364,0.6804254273576628,Wake Forest,-0.37566352584893364,-0.6804254273576628
43,0.7831141071287214,0.5067028797475552,Duke,-0.7831141071287214,-0.5067028797475552
187,-0.09280413868780765,-0.41038206460729026,Temple,0.09280413868780765,0.41038206460729026
7,0.32988619529659935,0.33806604742902646,App State,-0.32988619529659935,-0.33806604742902646
45,0.2595262603788226,0.1022827556889889,East Carolina,-0.2595262603788226,-0.1022827556889889
120,0.6216826838305118,0.7817016688123809,NC State,-0.6216826838305118,-0.7817016688123809
19,-1.2379536953617982,-1.0103073103512554,Bethune-Cookman,1.2379536953617982,1.0103073103512554
107,0.7883370575798422,1.0575182978605462,Miami,-0.7883370575798422,-1.0575182978605462
184,0.6532902727193977,0.5827807905945387,Syracuse,-0.6532902727193977,-0.5827807905945387
98,1.0259254653145449,1.0825910124417975,Louisville,-1.0259254653145449,-1.0825910124417975
158,-0.17890958947906663,-1.6692233664676552,Richmond,0.17890958947906663,1.6692233664676552
221,0.3937269204036932,0.26842039576536136,Virginia,-0.3937269204036932,-0.26842039576536136
65,0.6090940643709987,0.8173170984083601,Georgia Tech,-0.6090940643709987,-0.8173170984083601
36,1.1527908517724885,0.8598968750196366,Clemson,-1.1527908517724885,-0.8598968750196366
26,-1.4747550903027933,-1.0315228370963956,Cal Poly,1.4747550903027933,1.0315228370963956
59,0.3839111771055019,0.5374327196893006,Fresno State,-0.3839111771055019,-0.5374327196893006
209,0.3377014374488931,0.9284370490514144,UNLV,-0.3377014374488931,-0.9284370490514144
73,-0.5520286036499316,-0.37564709000716834,Idaho State,0.5520286036499316,0.37564709000716834
102,-0.33745876774914635,-0.32324493554952777,Massachusetts,0.33745876774914635,0.32324493554952777
200,0.7686604901875387,0.9289872746231027,Tulane,-0.7686604901875387,-0.9289872746231027
100,0.35794319052951845,0.4389383333432486,Marshall,-0.35794319052951845,-0.4389383333432486
128,-1.305701601258125,-1.600717293589682,Norfolk State,1.305701601258125,1.600717293589682
139,-1.1070679655530167,-0.6666943842753313,Northern Iowa,1.1070679655530167,0.6666943842753313
1,0.2511066325833169,0.7690871291632518,Air Force,-0.2511066325833169,-0.7690871291632518
125,-0.22652233201108224,0.24639774438696624,New Mexico,0.22652233201108224,-0.24639774438696624
99,-0.7043349314967224,-1.5813018073836396,Maine,0.7043349314967224,1.5813018073836396
201,-0.027338937276362146,-0.21519279188400214,Tulsa,0.027338937276362146,0.21519279188400214
194,0.34719922236450246,0.2321409938620678,Texas State,-0.34719922236450246,-0.2321409938620678
153,-0.403788834744519,-0.8792327055686858,Portland State,0.403788834744519,0.8792327055686858
168,0.3109429957188985,0.6850549678179044,San José State,-0.3109429957188985,-0.6850549678179044
205,0.8705287464211114,0.5949449380549654,UCF,-0.8705287464211114,-0.5949449380549654
171,-0.9094277730015108,0.14557066743635283,South Carolina State,0.9094277730015108,-0.14557066743635283
121,0.24388463985373457,0.05966542831347957,Navy,-0.24388463985373457,-0.05966542831347957
41,-0.14337786473024372,0.44969672071703587,Delaware,0.14337786473024372,-0.44969672071703587
16,0.5678327137056608,0.8123967890299055,BYU,-0.5678327137056608,-0.8123967890299055
174,0.19576382667644943,-0.058381113617977265,South Florida,-0.19576382667644943,0.058381113617977265
2,-0.3867975475354601,-0.11230026132915621,Akron,0.3867975475354601,0.11230026132915621
180,-0.6037741773406624,0.06169708740790512,St. Francis (PA),0.6037741773406624,-0.06169708740790512
31,-0.07966345066610662,-0.1534633400236057,Central Michigan,0.07966345066610662,0.1534633400236057
146,0.6144666880984427,0.5333634177734771,Oklahoma State,-0.6144666880984427,-0.5333634177734771
49,-0.5377157901893449,-0.27346467868765273,Eastern Kentucky,0.5377157901893449,0.27346467868765273
50,-0.08424996331213107,0.016413830109891822,Eastern Michigan,0.08424996331213107,-0.016413830109891822
110,0.3669152148492182,0.48319762792425724,Michigan State,-0.3669152148492182,-0.48319762792425724
232,-0.07654668432933374,-0.007654678745955867,Western Michigan,0.07654668432933374,0.007654678745955867
138,0.1507596485313002,0.01917715251568844,Northern Illinois,-0.1507596485313002,-0.01917715251568844
48,-0.5195519161474934,-1.4832339027523305,Eastern Illinois,0.5195519161474934,1.4832339027523305
63,0.31246681355309724,0.46968604506351047,Georgia Southern,-0.31246681355309724,-0.46968604506351047
118,-0.6826943487522965,-0.9499309702732295,Morgan State,0.6826943487522965,0.9499309702732295
169,0.7174130364524016,0.5443306696890997,South Alabama,-0.7174130364524016,-0.5443306696890997
127,0.2236364757690454,-0.36647430409244014,Nicholls,-0.2236364757690454,0.36647430409244014
161,-1.2292804319787825,-0.6685391778897344,SE Louisiana,1.2292804319787825,0.6685391778897344
96,0.25644022800378663,0.42870648446087667,Louisiana,-0.25644022800378663,-0.42870648446087667
203,-0.88683988759007,-0.33430620949201956,UAlbany,0.88683988759007,0.33430620949201956
18,0.7509375511216662,0.6897028038951634,Baylor,-0.7509375511216662,-0.6897028038951634
11,-0.28730560953142426,0.20465652279321897,Arkansas State,0.28730560953142426,-0.20465652279321897
66,-1.5646446167888715,-0.9356714812057754,Grambling,1.5646446167888715,0.9356714812057754
222,0.605809259557098,0.6009069929055415,Virginia Tech,-0.605809259557098,-0.6009069929055415
147,0.3042346739561123,-0.0016634404390350023,Old Dominion,-0.3042346739561123,0.0016634404390350023
33,-0.320302416311369,-0.1546004876714544,Charlotte,0.320302416311369,0.1546004876714544
55,0.21124320913800737,0.016239332157449174,Florida Atlantic,-0.21124320913800737,-0.016239332157449174
212,-0.07797462797244521,-0.14208395507982755,UTEP,0.07797462797244521,0.14208395507982755
135,0.499595254063391,-0.07253662237849967,North Texas,-0.499595254063391,0.07253662237849967
231,0.43357165960933625,0.2708483985561147,Western Kentucky,-0.43357165960933625,-0.2708483985561147
15,0.02304158270697878,0.4437564544642558,Austin Peay,-0.02304158270697878,-0.4437564544642558
56,-0.37261219291353775,-0.3638549503475709,Florida International,0.37261219291353775,0.3638549503475709
23,-2.105521219766044,1.3885432030552534,Bryant,2.105521219766044,-1.3885432030552534
202,0.20746694532900797,0.11882817307777634,UAB,-0.20746694532900797,-0.11882817307777634
4,-1.0816243464503623,-1.1044409820499053,Alabama A&M,1.0816243464503623,1.1044409820499053
233,0.3627077329961331,0.8313092823880812,William & Mary,-0.3627077329961331,-0.8313092823880812
143,0.4048100347486787,0.3398194682652129,Ohio,-0.4048100347486787,-0.3398194682652129
97,-0.04676821439844122,-0.178244418278662,Louisiana Tech,0.04676821439844122,0.178244418278662
114,0.9421292231897819,0.9807740922338699,Missouri,-0.9421292231897819,-0.9807740922338699
83,0.695627179921292,0.664687838852151,James Madison,-0.695627179921292,-0.664687838852151
111,-0.18852493553324948,-0.10328755939379836,Middle Tennessee,0.18852493553324948,0.10328755939379836
162,1.067451432732128,0.7769338962266026,SMU,-1.067451432732128,-0.7769338962266026
210,1.1043220512381804,1.2743762102418281,USC,-1.1043220512381804,-1.2743762102418281
157,0.08675024525884584,0.3234672462733264,Rice,-0.08675024525884584,-0.3234672462733264
145,1.1368075643393212,1.2645836032466493,Oklahoma,-1.1368075643393212,-1.2645836032466493
213,0.5510324698903797,0.2057966871493293,UTSA,-0.5510324698903797,-0.2057966871493293
69,0.2880965033385668,0.4548116196617844,Houston,-0.2880965033385668,-0.4548116196617844
197,0.3424617418384089,0.3820492143889199,Toledo,-0.3424617418384089,-0.3820492143889199
95,-1.1880378358258337,-0.6272043484917368,Long Island University,1.1880378358258337,0.6272043484917368
166,0.05217223989364977,-0.5852115475853075,Samford,-0.05217223989364977,0.5852115475853075
176,-0.8219248933030168,-0.7541264764086362,Southern,0.8219248933030168,0.7541264764086362
29,-0.41130782827761336,0.5726349878650003,Central Arkansas,0.41130782827761336,-0.5726349878650003
51,-0.2650376602601053,-0.93770299847511,Eastern Washington,0.2650376602601053,0.93770299847511
5,-0.24419572874572754,-1.274080060957662,Alabama State,0.24419572874572754,1.274080060957662
179,0.014288538258390708,0.2704625744132331,Southern Utah,-0.014288538258390708,-0.2704625744132331
186,-1.004028275036895,0.3805738025365522,Tarleton State,1.004028275036895,-0.3805738025365522
230,-1.3061489845519823,-1.9965893533681918,Western Illinois,1.3061489845519823,1.9965893533681918
78,-1.6969584904172863,-1.3254910290948854,Indiana State,1.6969584904172863,1.3254910290948854
223,-1.1042247313477453,-1.9440744506442547,Wagner,1.1042247313477453,1.9440744506442547
60,-0.49814140995981204,-0.7371924997935493,Furman,0.49814140995981204,0.7371924997935493
229,0.1102255488201036,-0.9082746865098854,Western Carolina,-0.1102255488201036,0.9082746865098854
32,-1.0036991630030931,-0.8773766730992204,Charleston Southern,1.0036991630030931,0.8773766730992204
137,-0.5266507315206633,-1.1559905260075019,Northern Colorado,0.5266507315206633,1.1559905260075019
227,0.22289902978517617,0.5863732051660321,Weber State,-0.22289902978517617,-0.5863732051660321
76,0.559358467203738,-1.8438860811872788,Incarnate Word,-0.559358467203738,1.8438860811872788
90,-0.5472947183592082,-1.0432132984842215,Lafayette,0.5472947183592082,1.0432132984842215
6,-0.7675071617229164,-1.7288426949039988,Alcorn State,0.7675071617229164,1.7288426949039988
91,-1.0179726825683688,-0.9520273531172344,Lamar,1.0179726825683688,0.9520273531172344
71,-0.21903870111313362,-0.39893740213984613,Howard,0.21903870111313362,0.39893740213984613
86,-0.3795442995827508,-0.8182846093855588,Kennesaw State,0.3795442995827508,0.8182846093855588
68,0.7661255881668048,-2.4274955584798517,Holy Cross,-0.7661255881668048,2.4274955584798517
159,-0.9725601069090809,-2.255090409650855,Robert Morris,0.9725601069090809,2.255090409650855
61,0.10236641723622647,-0.06361322276274017,Gardner-Webb,-0.10236641723622647,0.06361322276274017
182,-0.8252918154334206,-0.2368006631351858,Stephen F. Austin,0.8252918154334206,0.2368006631351858
193,-1.0791535994001618,-1.557392902913682,Texas Southern,1.0791535994001618,1.557392902913682
103,-1.3283361682845354,-1.1538419248789626,McNeese,1.3283361682845354,1.1538419248789626
115,-0.02232296048902767,0.19504804077395446,Missouri State,0.02232296048902767,-0.19504804077395446
237,-0.3712754611714089,-1.0468459554656377,Youngstown State,0.3712754611714089,1.0468459554656377
0,0.4100122790095249,-0.23665262134311438,Abilene Christian,-0.4100122790095249,0.23665262134311438
134,0.5989969595790062,-0.068789674633366,North Dakota State,-0.5989969595790062,0.068789674633366
117,-0.8198858087072088,1.209980114708702,Montana State,0.8198858087072088,-1.209980114708702
198,-1.2316313275808886,-0.9246495202291356,Towson,1.2316313275808886,0.9246495202291356
12,-1.550534677165202,-2.014017578845344,Arkansas-Pine Bluff,1.550534677165202,2.014017578845344
220,-0.7200418825523124,-0.6485350340388868,Villanova,0.7200418825523124,0.6485350340388868
177,-0.09263371767112165,0.12923487006174317,Southern Illinois,0.09263371767112165,-0.12923487006174317
131,-0.3543099920780203,-1.5634274103857184,North Carolina A&T,0.3543099920780203,1.5634274103857184
235,-1.1671106568773202,-0.8778256005539683,Wofford,1.1671106568773202,0.8778256005539683
82,0.49166735854117327,0.2062839399338724,Jacksonville State,-0.49166735854117327,-0.2062839399338724
183,-1.253693062448627,-0.5165751358611084,Stony Brook,1.253693062448627,0.5165751358611084
141,-0.7907451532842016,-1.2954304455562438,Northwestern State,0.7907451532842016,1.2954304455562438
211,0.03423817184658649,-0.091642098434068,UT Martin,-0.03423817184658649,0.091642098434068
28,-1.1689528103254296,0.1515665416813305,Campbell,1.1689528103254296,-0.1515665416813305
24,-0.600231277933964,-1.0824170505597774,Bucknell,0.600231277933964,1.0824170505597774
189,-1.1487776458036647,-2.325470893164514,Tennessee State,1.1487776458036647,2.325470893164514
156,-0.0712745247714046,-0.47328447392143486,Rhode Island,0.0712745247714046,0.47328447392143486
163,0.3658687324185752,0.8023250706390009,Sacramento State,-0.3658687324185752,-0.8023250706390009
58,1.0492208484954688,-1.1573615405185682,Fordham,-1.0492208484954688,1.1573615405185682
70,-0.7763341537038454,-1.6831603257300654,Houston Christian,0.7763341537038454,1.6831603257300654
34,-0.781689404963172,-0.005912006910606324,Chattanooga,0.781689404963172,0.005912006910606324
124,-0.30405168711638486,-1.2913483063599833,New Hampshire,0.30405168711638486,1.2913483063599833
196,-0.9721701768335241,-1.335815481998406,The Citadel,0.9721701768335241,1.335815481998406
46,-1.3740035192382347,-0.9298814276948009,East Tennessee State,1.3740035192382347,0.9298814276948009
129,-0.48775514175015944,-1.7439141636168265,North Alabama,0.48775514175015944,1.7439141636168265
216,-0.4867269139653077,-1.2216908660727326,Utah Tech,0.4867269139653077,1.2216908660727326
218,-1.3141974702737933,-1.8469914476851734,Valparaiso,1.3141974702737933,1.8469914476851734
81,-1.5257361236208506,-0.5361467757594213,Jackson State,1.5257361236208506,0.5361467757594213
94,-1.8356820412202985,-0.7252482444996728,Lindenwood,1.8356820412202985,0.7252482444996728
106,-0.7513305626024422,-1.3174712057349443,Merrimack,0.7513305626024422,1.3174712057349443
47,-0.3328928206137191,-0.28773188599766586,East Texas A&M,0.3328928206137191,0.28773188599766586
42,-0.9966153844855115,-0.7643278222862503,Delaware State,0.9966153844855115,0.7643278222862503
92,-2.404662550297612,-0.3739656252158209,Lehigh,2.404662550297612,0.3739656252158209
154,-1.6306289215608083,-1.8182066287764242,Prairie View A&M,1.6306289215608083,1.8182066287764242
132,-0.6052645503517528,-1.3042870532438529,North Carolina Central,0.6052645503517528,1.3042870532438529
116,-0.19493320937738065,0.057954974854603145,Monmouth,0.19493320937738065,-0.057954974854603145
164,-1.5420632781111838,-0.45940030983712915,Sacred Heart,1.5420632781111838,0.45940030983712915
